,0.0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25
cor_Z,0.01,0.07,0.27,0.38,0.56,0.69,0.76,0.93,0.98,1.0,0.99
noZ,0.02,0.07,0.26,0.33,0.49,0.67,0.72,0.88,0.93,0.96,0.97
XY_Z,0.01,0.07,0.27,0.38,0.56,0.69,0.76,0.93,0.98,1.0,0.99
XY_meanZ,0.01,0.08,0.28,0.38,0.56,0.69,0.76,0.93,0.98,1.0,0.99
XY_noZ,0.03,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char_Z,0.04,0.07,0.07,0.05,0.04,0.07,0.04,0.13,0.1,0.15,0.19
Char_meanZ,0.02,0.06,0.06,0.06,0.09,0.07,0.07,0.12,0.11,0.15,0.17
