,2,5,10,16,25,50
double_Z,0.0,0.04,0.11,0.18,0.19,0.17
double_meanZ,0.14,0.1,0.1,0.18,0.2,0.18
noZ,0.16,0.36,0.47,0.57,0.59,0.36
resid_Z,0.0,0.0,0.0,0.0,0.0,0.0
