,2,5,32,16,25,50
cor_Z,0.41,0.1,0.04,0.07,0.05,0.06
noZ,1.0,0.24,0.05,0.07,0.06,0.05
XY_Z,0.36,0.1,0.04,0.07,0.05,0.06
XY_meanZ,1.0,0.25,0.05,0.07,0.06,0.05
XY_noZ,1.0,0.22,0.04,0.07,0.05,0.05
