,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
cor_Z,0.08,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
noZ,0.1,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XY_Z,0.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XY_meanZ,0.11,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XY_noZ,0.1,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
