,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
cor_Z,0.86,0.02,0.22,0.53,0.9,0.98,1.0,1.0,1.0,1.0,1.0
noZ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XY_Z,0.12,0.02,0.21,0.53,0.9,0.98,1.0,1.0,1.0,1.0,1.0
XY_meanZ,1.0,0.02,0.17,0.51,0.89,0.99,1.0,1.0,1.0,1.0,1.0
XY_noZ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char_Z,0.1,0.07,0.12,0.09,0.15,0.27,0.5,0.81,0.99,1.0,1.0
Char_meanZ,0.1,0.11,0.07,0.08,0.19,0.21,0.56,0.72,0.93,1.0,1.0
