,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
cor_Z,0.07,0.34,0.68,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cor_meanZ,0.03,0.34,0.68,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0
noZ,0.06,0.22,0.51,0.74,0.78,0.85,0.88,0.92,0.98,0.98,1.0
XY_Z,0.07,0.34,0.68,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XY_meanZ,0.03,0.34,0.68,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XY_noZ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XY_minusm,0.06,0.22,0.51,0.74,0.78,0.85,0.88,0.92,0.98,0.98,1.0
