,0.0,0.125,0.25,0.375,0.5,0.625,0.75,0.875,1.0
double_Z,0.09,0.05,0.31,0.68,0.98,0.99,1.0,1.0,1.0
double_meanZ,0.95,0.02,0.28,0.64,0.97,0.99,1.0,1.0,1.0
noZ,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
