,2,5,10,16,25,50
double_Z,0.12,0.08,0.06,0.02,0.04,0.07
double_meanZ,0.99,0.53,0.17,0.09,0.09,0.07
noZ,1.0,0.58,0.22,0.11,0.12,0.09
resid_Z,1.0,0.58,0.22,0.11,0.12,0.09
