,2,5,10,16,25,50
double_Z,0.29,0.43,0.59,0.7,0.69,0.71
double_meanZ,0.31,0.44,0.59,0.71,0.69,0.71
noZ,0.3,0.4,0.59,0.69,0.7,0.72
