,2,5,10,16,25,50
double_Z,0.22,0.12,0.07,0.09,0.05,0.05
double_meanZ,0.21,0.09,0.06,0.08,0.05,0.05
noZ,0.16,0.08,0.06,0.05,0.05,0.06
