,2,5,10,16,25,50
double_Z,0.05,0.25,0.29,0.39,0.4,0.25
double_meanZ,0.11,0.21,0.3,0.41,0.41,0.26
noZ,0.18,0.0,0.01,0.0,0.0,0.01
resid_Z,0.0,0.0,0.0,0.0,0.0,0.0
