,2,5,10,16,25,50
double_Z,0.07,0.06,0.08,0.07,0.11,0.07
double_meanZ,0.27,0.06,0.08,0.01,0.01,0.02
noZ,0.43,0.12,0.11,0.03,0.05,0.02
