,2,5,10,16,25,50
double_Z,0.97,0.97,0.93,0.98,0.96,0.85
double_meanZ,1.0,0.06,0.73,0.94,0.9,0.84
noZ,1.0,0.01,0.0,0.0,0.0,0.0
