,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
double_Z,1.0,0.19,0.43,0.71,0.9,0.96,0.99,1.0,1.0,1.0,1.0
double_meanZ,0.17,0.13,0.38,0.69,0.88,0.95,1.0,1.0,1.0,1.0,1.0
noZ,0.17,0.1,0.35,0.62,0.83,0.83,0.91,0.9,0.97,0.97,0.98
