,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
double_Z,0.06,0.16,0.35,0.53,0.9,0.99,1.0,1.0,1.0,1.0,1.0
double_meanZ,0.06,0.14,0.32,0.54,0.89,0.99,1.0,1.0,1.0,1.0,1.0
noZ,0.08,0.2,0.39,0.55,0.89,0.99,1.0,1.0,1.0,1.0,1.0
