,2,5,10,16,25,50
double_Z,0.09,0.04,0.03,0.07,0.05,0.03
double_meanZ,0.39,0.09,0.04,0.07,0.05,0.05
noZ,0.53,0.17,0.05,0.05,0.1,0.06
resid_Z,0.53,0.17,0.05,0.05,0.1,0.06
