,0.0,0.125,0.25,0.375,0.5,0.625,0.75,0.875,1.0
double_Z,0.03,0.21,0.51,0.82,0.99,1.0,1.0,1.0,1.0
double_meanZ,0.1,0.21,0.51,0.82,0.99,1.0,1.0,1.0,1.0
noZ,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
