,2,5,10,16,25,50
double_Z,0.09,0.18,0.08,0.03,0.04,0.01
double_meanZ,1.0,0.51,0.23,0.14,0.04,0.05
noZ,1.0,0.58,0.27,0.16,0.08,0.06
resid_Z,0.09,0.11,0.05,0.05,0.05,0.02
