,2,5,10,16,25,50
double_Z,0.09,0.1,0.22,0.36,0.39,0.45
double_meanZ,0.09,0.11,0.24,0.36,0.39,0.45
noZ,0.03,0.1,0.25,0.35,0.38,0.44
