,0.0,0.125,0.25,0.375,0.5,0.625,0.75,0.875,1.0
double_Z,0.07,0.23,0.54,0.83,0.98,1.0,1.0,1.0,1.0
double_meanZ,0.06,0.23,0.54,0.8,0.98,1.0,1.0,1.0,1.0
noZ,0.02,0.27,0.54,0.81,0.98,1.0,1.0,1.0,1.0
