,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
cor_Z,0.06,0.13,0.33,0.6,0.79,0.96,1.0,1.0,1.0,1.0,1.0
cor_meanZ,0.06,0.12,0.33,0.61,0.78,0.96,1.0,1.0,1.0,1.0,1.0
noZ,0.03,0.1,0.32,0.58,0.78,0.96,1.0,1.0,1.0,1.0,1.0
XY_Z,0.06,0.13,0.33,0.6,0.78,0.96,1.0,1.0,1.0,1.0,1.0
XY_meanZ,0.06,0.12,0.33,0.61,0.78,0.96,1.0,1.0,1.0,1.0,1.0
XY_noZ,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
