,2,5,10,16,25,50
double_Z,0.06,0.05,0.04,0.02,0.04,0.03
double_meanZ,0.86,0.24,0.14,0.05,0.04,0.08
noZ,0.9,0.33,0.17,0.08,0.05,0.07
resid_Z,0.07,0.06,0.05,0.03,0.04,0.02
