,0.0,0.125,0.25,0.375,0.5,0.625,0.75,0.875,1.0
double_Z,1.0,0.29,0.69,0.9,0.98,1.0,1.0,1.0,1.0
double_meanZ,1.0,0.29,0.69,0.9,0.98,1.0,1.0,1.0,1.0
noZ,1.0,0.29,0.69,0.9,0.98,1.0,1.0,1.0,1.0
