,0.0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25
cor_Z,0.72,0.72,0.7,0.77,0.68,0.69,0.74,0.73,0.76,0.58,0.71
noZ,0.02,0.0,0.07,0.05,0.06,0.11,0.15,0.2,0.24,0.3,0.34
XY_Z,0.09,0.06,0.07,0.11,0.1,0.15,0.2,0.24,0.38,0.26,0.32
XY_meanZ,0.03,0.05,0.06,0.11,0.09,0.15,0.2,0.25,0.36,0.26,0.36
XY_noZ,0.06,0.02,0.03,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Char_Z,0.14,0.08,0.09,0.14,0.16,0.1,0.19,0.18,0.17,0.22,0.22
Char_meanZ,0.3,0.31,0.34,0.28,0.28,0.36,0.29,0.38,0.32,0.39,0.55
