,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0
double_Z,0.03,0.16,0.47,0.79,0.95,1.0,1.0,1.0,1.0,1.0,1.0
double_meanZ,0.04,0.14,0.47,0.78,0.95,1.0,1.0,1.0,1.0,1.0,1.0
noZ,0.04,0.18,0.5,0.83,0.96,1.0,1.0,1.0,1.0,1.0,1.0
