,0.0,0.125,0.25,0.375,0.5,0.625,0.75,0.875,1.0
double_Z,0.07,0.16,0.45,0.77,0.96,1.0,1.0,1.0,1.0
double_meanZ,0.06,0.18,0.43,0.76,0.95,1.0,1.0,1.0,1.0
noZ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
