,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
cor_Z,0.02,0.08,0.36,0.68,0.84,0.99,0.99,1.0,1.0,1.0,1.0
cor_meanZ,0.05,0.08,0.34,0.64,0.84,0.98,1.0,1.0,1.0,1.0,1.0
noZ,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
XY_Z,0.02,0.08,0.35,0.68,0.84,0.99,0.99,1.0,1.0,1.0,1.0
XY_meanZ,0.05,0.08,0.34,0.64,0.84,0.98,1.0,1.0,1.0,1.0,1.0
XY_noZ,0.04,0.16,0.38,0.66,0.84,0.98,1.0,1.0,1.0,1.0,1.0
