,2,5,10,16,25,50
double_Z,1.0,0.99,0.5,0.31,0.12,0.06
double_meanZ,0.64,0.38,0.16,0.07,0.11,0.03
noZ,0.45,0.26,0.11,0.06,0.1,0.03
resid_Z,0.45,0.26,0.11,0.06,0.1,0.03
