,2,5,10,16,25,50
double_Z,0.98,0.98,0.98,0.99,0.95,0.89
double_meanZ,0.13,0.47,0.76,0.85,0.92,0.88
noZ,0.11,0.3,0.47,0.43,0.59,0.49
