,2,5,10,16,25,50
double_Z,0.08,0.05,0.06,0.04,0.04,0.07
double_meanZ,0.99,0.42,0.11,0.06,0.06,0.05
noZ,1.0,0.62,0.23,0.17,0.1,0.07
resid_Z,1.0,0.62,0.23,0.17,0.1,0.07
