,2,5,10,16,25,50
double_Z,0.28,0.15,0.09,0.04,0.06,0.07
double_meanZ,1.0,0.57,0.2,0.14,0.07,0.04
noZ,1.0,0.62,0.22,0.14,0.07,0.04
resid_Z,1.0,0.62,0.22,0.14,0.07,0.04
