,2,5,10,16,25,50
double_Z,0.01,0.03,0.11,0.05,0.06,0.03
double_meanZ,0.76,0.19,0.09,0.09,0.02,0.06
noZ,0.83,0.34,0.13,0.09,0.03,0.05
resid_Z,0.01,0.03,0.08,0.06,0.05,0.01
