,0.0,0.04,0.08,0.12000000000000002,0.16,0.2,0.24000000000000005,0.28,0.32,0.36,0.4
cor_Z,0.06,0.2,0.41,0.62,0.7,0.73,0.85,0.88,0.91,0.95,0.97
noZ,0.08,0.14,0.35,0.59,0.51,0.57,0.6,0.61,0.61,0.74,0.76
XY_Z,0.06,0.2,0.41,0.62,0.7,0.73,0.85,0.88,0.91,0.95,0.97
XY_meanZ,0.09,0.2,0.39,0.61,0.7,0.73,0.85,0.88,0.9,0.95,0.97
XY_noZ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char_Z,0.2,0.04,0.14,0.12,0.12,0.17,0.22,0.25,0.39,0.45,0.6
Char_meanZ,1.0,0.07,0.08,0.07,0.1,0.1,0.13,0.14,0.26,0.38,0.43
