,2,5,10,16,25,50
double_Z,0.71,0.84,0.84,0.9,0.94,0.84
double_meanZ,0.69,0.85,0.84,0.9,0.94,0.84
noZ,0.71,0.85,0.84,0.89,0.94,0.84
