,0.0,0.04,0.08,0.12000000000000002,0.16,0.2,0.24000000000000005,0.28,0.32,0.36,0.4
cor_Z,0.97,0.83,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
noZ,0.97,0.83,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XY_Z,0.97,0.83,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XY_meanZ,0.97,0.83,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XY_noZ,0.97,0.83,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Char_Z,0.0,0.1,0.1,0.16,0.21,0.24,0.34,0.42,0.47,0.6,0.76
Char_meanZ,0.08,0.07,0.08,0.07,0.14,0.12,0.19,0.24,0.26,0.4,0.41
