,2,5,10,16,25,50
double_Z,0.39,0.39,0.43,0.47,0.36,0.3
double_meanZ,0.32,0.38,0.44,0.47,0.36,0.31
noZ,0.51,0.58,0.57,0.62,0.46,0.36
resid_Z,0.0,0.0,0.0,0.0,0.0,0.0
