,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
cor_Z,0.14,0.65,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
noZ,0.05,0.19,0.47,0.43,0.5,0.57,0.49,0.49,0.58,0.59,0.59
XY_Z,0.01,0.18,0.66,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XY_meanZ,0.03,0.3,0.77,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0
XY_noZ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char_Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char_meanZ,0.04,0.09,0.04,0.08,0.13,0.07,0.14,0.25,0.32,0.41,0.64
