,2,5,10,16,25,50
double_Z,1.0,1.0,1.0,0.94,0.86,0.48
double_meanZ,1.0,1.0,1.0,0.94,0.87,0.48
noZ,1.0,1.0,1.0,0.94,0.87,0.48
resid_Z,0.0,0.0,0.0,0.0,0.0,0.0
