,2,5,10,16,25,50
double_Z,0.08,0.13,0.12,0.09,0.1,0.09
double_meanZ,0.99,0.33,0.16,0.08,0.06,0.07
noZ,1.0,0.5,0.27,0.13,0.09,0.06
resid_Z,0.05,0.03,0.09,0.05,0.03,0.05
