,2,5,10,16,25,50
cor_Z,0.18,0.05,0.06,0.03,0.07,0.04
noZ,0.5,0.06,0.06,0.03,0.04,0.03
XY_Z,0.12,0.05,0.06,0.03,0.07,0.04
XY_meanZ,0.4,0.06,0.06,0.05,0.04,0.01
XY_noZ,0.0,0.0,0.01,0.02,0.0,0.02
