,2,5,10,16,25,50
double_Z,0.4,0.16,0.08,0.06,0.05,0.04
double_meanZ,0.99,0.54,0.19,0.13,0.11,0.06
noZ,0.99,0.61,0.2,0.12,0.12,0.07
resid_Z,0.99,0.61,0.2,0.12,0.12,0.07
