,2,5,10,16,25,50
double_Z,1.0,0.79,0.33,0.14,0.18,0.08
double_meanZ,1.0,0.79,0.32,0.15,0.17,0.08
noZ,1.0,0.79,0.32,0.15,0.17,0.08
