,2,5,10,16,25,50
cor_Z,0.04,0.07,0.02,0.06,0.04,0.08
noZ,0.17,0.08,0.01,0.06,0.02,0.06
XY_Z,0.03,0.07,0.02,0.06,0.04,0.08
XY_meanZ,0.15,0.06,0.01,0.04,0.03,0.05
XY_noZ,0.14,0.08,0.01,0.03,0.01,0.05
