,2,5,10,16,25,50
double_Z,0.0,0.0,0.0,0.0,0.06,0.02
double_meanZ,0.8,0.21,0.09,0.1,0.1,0.05
noZ,0.9,0.26,0.11,0.11,0.11,0.07
