,0.0,0.125,0.25,0.375,0.5,0.625,0.75,0.875,1.0
double_Z,0.08,0.17,0.41,0.86,0.88,0.94,0.99,0.99,1.0
double_meanZ,0.08,0.16,0.41,0.86,0.88,0.94,0.99,0.99,1.0
noZ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
