,2,5,10,16,25,50
double_Z,0.03,0.08,0.03,0.05,0.05,0.0
double_meanZ,0.78,0.24,0.11,0.07,0.07,0.05
noZ,0.86,0.38,0.2,0.1,0.09,0.05
