,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
cor_Z,0.7,0.54,0.73,0.96,0.94,0.99,0.99,1.0,1.0,1.0,1.0
noZ,0.07,0.52,0.64,0.63,0.63,0.66,0.73,0.73,0.8,0.82,0.87
XY_Z,0.08,0.54,0.73,0.96,0.94,0.99,0.99,1.0,1.0,1.0,1.0
XY_meanZ,0.07,0.54,0.73,0.96,0.94,0.99,0.99,1.0,1.0,1.0,1.0
XY_noZ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
