,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
double_Z,0.81,0.09,0.22,0.44,0.55,0.76,0.8,0.89,0.87,0.92,0.96
double_meanZ,0.0,0.08,0.22,0.44,0.52,0.76,0.8,0.89,0.87,0.92,0.96
noZ,0.0,0.1,0.18,0.33,0.47,0.51,0.59,0.6,0.62,0.59,0.65
