,2,5,10,16,25,50
double_Z,0.1,0.07,0.05,0.1,0.07,0.09
double_meanZ,0.09,0.03,0.04,0.07,0.07,0.08
noZ,0.11,0.1,0.05,0.02,0.03,0.03
