,2,5,10,16,25,50
double_Z,1.0,1.0,1.0,1.0,0.96,0.45
double_meanZ,0.36,0.46,0.52,0.34,0.2,0.09
noZ,0.19,0.36,0.3,0.22,0.17,0.07
resid_Z,0.19,0.36,0.3,0.22,0.17,0.07
